 #(1), T(2), Hm(3), mag(4), magsr1(5), magsr2(6),   magsr3(7), magsr4(8), maghp(9), chi(10), chi0(11), ENERP(12),     CV(13), EnthalpyNN(14), EwEnthalpy(15),                            NMonop(-1,1)(16), NMonop(1,1)(17), Numontot(18), Ul(19)
   1  1.7000    0.0000     0.0193    -0.0024    -0.0004     0.0026    -0.0015    -0.0008777     0.0001219     0.0003405    -2.0230969     2.6959923    -1.0334671    -2.0230969     0.0509538     0.0172852     0.1378906     0.0027616
   2  1.7000    0.0070     0.0207     0.0254    -0.0294    -0.0213     0.0129     0.0128344     0.0001412     0.0003943    -2.0242506     2.8390359    -1.0329251    -2.0236471     0.0527018     0.0180339     0.1388607     0.0068683
   3  1.7000    0.0140     0.0331     0.0525    -0.0525    -0.0549     0.0547     0.0309696     0.0002480     0.0008914    -2.0155681     2.5272947    -1.0333840    -2.0126557     0.0530534     0.0185807     0.1380469     0.2658109
   4  1.7000    0.0210     0.0446     0.0744    -0.0728    -0.0786     0.0798     0.0441179     0.0002734     0.0014450    -2.0234628     2.5387237    -1.0336405    -2.0167783     0.0534570     0.0188932     0.1375651     0.4172851
   5  1.7000    0.0280     0.0576     0.1034    -0.1034    -0.0958     0.0949     0.0573714     0.0003156     0.0022652    -2.0331193     3.4145342    -1.0329360    -2.0223290     0.0544271     0.0199772     0.1388411     0.4779438
   6  1.7000    0.0350     0.0736     0.1305    -0.1265    -0.1289     0.1241     0.0736253     0.0003006     0.0034900    -2.0322189     2.5787193    -1.0334924    -2.0149099     0.0550423     0.0209049     0.1378516     0.5584481
   7  1.7000    0.0420     0.0894     0.1507    -0.1612    -0.1482     0.1589     0.0893549     0.0003181     0.0050148    -2.0410003     2.8322345    -1.0340127    -2.0157918     0.0556217     0.0208105     0.1368880     0.5846780
   8  1.7000    0.0490     0.1044     0.1794    -0.1822    -0.1799     0.1819     0.1044333     0.0003155     0.0067310    -2.0467860     2.6929555    -1.0344933    -2.0124134     0.0552507     0.0215755     0.1360221     0.6058277
   9  1.7000    0.0560     0.1219     0.2069    -0.2101    -0.2118     0.2155     0.1218694     0.0003231     0.0090596    -2.0689809     3.2965236    -1.0350967    -2.0231392     0.0559180     0.0216178     0.1349349     0.6193578
  10  1.7000    0.0630     0.1368     0.2395    -0.2333    -0.2410     0.2338     0.1367692     0.0003324     0.0113358    -2.0757414     2.8229093    -1.0357182    -2.0178643     0.0555111     0.0227897     0.1338216     0.6277095
  11  1.7000    0.0700     0.1496     0.2595    -0.2561    -0.2588     0.2621     0.1496130     0.0003145     0.0134816    -2.0964645     3.1568768    -1.0353966    -2.0251957     0.0567383     0.0229590     0.1344076     0.6356266
  12  1.7000    0.0770     0.1674     0.2940    -0.2904    -0.2900     0.2855     0.1674156     0.0003361     0.0168231    -2.0974721     2.8589972    -1.0358916    -2.0108827     0.0568522     0.0238281     0.1335286     0.6401896
  13  1.7000    0.0840     0.1839     0.3151    -0.3183    -0.3191     0.3219     0.1839374     0.0003293     0.0202310    -2.1206408     3.0895861    -1.0362277    -2.0168576     0.0570996     0.0244629     0.1328971     0.6453590
  14  1.7000    0.0910     0.1992     0.3510    -0.3432    -0.3440     0.3416     0.1991548     0.0003487     0.0236796    -2.1436433     3.4914920    -1.0365601    -2.0211571     0.0574121     0.0241862     0.1322982     0.6472014
  15  1.7000    0.0980     0.2158     0.3708    -0.3737    -0.3735     0.3773     0.2158298     0.0003373     0.0277388    -2.1632099     3.6737963    -1.0377597    -2.0211357     0.0575358     0.0244857     0.1301563     0.6505669
  16  1.7000    0.1050     0.2356     0.4112    -0.4098    -0.4062     0.4053     0.2356273     0.0003779     0.0330369    -2.1760745     3.4232073    -1.0386883    -2.0098891     0.0574837     0.0254883     0.1284701     0.6512596
  17  1.7000    0.1120     0.2490     0.4322    -0.4291    -0.4334     0.4301     0.2489738     0.0003298     0.0367934    -2.2042523     3.2077457    -1.0396025    -2.0169472     0.0567155     0.0254460     0.1268359     0.6547769
  18  1.7000    0.1190     0.2683     0.4640    -0.4651    -0.4642     0.4653     0.2682687     0.0003841     0.0427182    -2.2246245     3.6562530    -1.0408093    -2.0101900     0.0566341     0.0251432     0.1246680     0.6545396
  19  1.7000    0.1260     0.2858     0.4978    -0.4898    -0.4971     0.4954     0.2857968     0.0003667     0.0484136    -2.2808852     3.8835833    -1.0417198    -2.0381628     0.0563118     0.0254004     0.1230078     0.6566421
  20  1.7000    0.1330     0.3020     0.5236    -0.5226    -0.5242     0.5218     0.3019784     0.0004158     0.0540576    -2.2824563     4.0558033    -1.0428833    -2.0129035     0.0557031     0.0255990     0.1209180     0.6564681
  21  1.7000    0.1400     0.3246     0.5618    -0.5621    -0.5625     0.5624     0.3245810     0.0003888     0.0623611    -2.3143336     4.0452075    -1.0445237    -2.0091023     0.0545085     0.0255176     0.1179622     0.6583061
  22  1.7000    0.1470     0.3420     0.5915    -0.5939    -0.5906     0.5934     0.3419926     0.0004247     0.0692241    -2.3455645     4.3029997    -1.0456475    -2.0078793     0.0544010     0.0250716     0.1159440     0.6584725
  23  1.7000    0.1540     0.3639     0.6314    -0.6307    -0.6286     0.6307     0.3639355     0.0004313     0.0783426    -2.3885903     4.4442988    -1.0489500    -2.0116530     0.0515267     0.0245215     0.1100000     0.6593111
  24  1.7000    0.1610     0.3809     0.6592    -0.6579    -0.6618     0.6600     0.3808801     0.0004463     0.0857815    -2.4334174     4.7273504    -1.0494884    -2.0215171     0.0514876     0.0246549     0.1090299     0.6596831
  25  1.7000    0.1680     0.4006     0.6935    -0.6958    -0.6921     0.6943     0.4006410     0.0004100     0.0948296    -2.4624836     4.9685566    -1.0521225    -2.0103751     0.0497559     0.0239811     0.1042773     0.6609094
  26  1.7000    0.1750     0.4244     0.7467    -0.7315    -0.7309     0.7313     0.4244041     0.0004352     0.1063874    -2.5279136     5.0659318    -1.0552371    -2.0290342     0.0475456     0.0229004     0.0986654     0.6611813
  27  1.7000    0.1820     0.4395     0.7611    -0.7623    -0.7601     0.7617     0.4395361     0.0004445     0.1140868    -2.5505664     5.7919388    -1.0573762    -2.0132330     0.0460645     0.0224284     0.0948177     0.6614803
  28  1.7000    0.1890     0.4661     0.8087    -0.8068    -0.8071     0.8066     0.4660872     0.0004356     0.1282223    -2.6136409     6.0770012    -1.0614194    -2.0215624     0.0423079     0.0209831     0.0875195     0.6621157
  29  1.7000    0.1960     0.4832     0.8397    -0.8346    -0.8372     0.8363     0.4832170     0.0003933     0.1377455    -2.7273720    13.5727072    -1.0650652    -2.0905568     0.0394596     0.0193913     0.0809570     0.6629115
  30  1.7000    0.2030     0.4995     0.8680    -0.8638    -0.8644     0.8642     0.4994615     0.0003436     0.1470859    -2.7228038     6.7359880    -1.0683967    -2.0410959     0.0367546     0.0182910     0.0749609     0.6635825
  31  1.7000    0.2100     0.5150     0.8930    -0.8914    -0.8925     0.8909     0.5149712     0.0003402     0.1563375    -2.7549240     6.3825068    -1.0724689    -2.0285167     0.0333561     0.0169694     0.0676172     0.6638250
  32  1.7000    0.2170     0.5328     0.9255    -0.9222    -0.9217     0.9219     0.5327983     0.0002374     0.1672220    -2.8203790     5.4918083    -1.0774552    -2.0433113     0.0292904     0.0140072     0.0586328     0.6647931
  33  1.7000    0.2240     0.5401     0.9347    -0.9361    -0.9348     0.9359     0.5400527     0.0001821     0.1717450    -2.8505148     4.8958095    -1.0794931    -2.0379423     0.0271387     0.0135514     0.0549674     0.6652744
  34  1.7000    0.2310     0.5476     0.9488    -0.9489    -0.9481     0.9481     0.5475994     0.0001492     0.1765405    -2.8931790     4.2515282    -1.0828245    -2.0435039     0.0242578     0.0120117     0.0489583     0.6655627
  35  1.7000    0.2380     0.5528     0.9569    -0.9578    -0.9574     0.9576     0.5527659     0.0001093     0.1798446    -2.9300162     3.8106752    -1.0847034    -2.0463340     0.0223861     0.0112988     0.0455794     0.6658706
  36  1.7000    0.2450     0.5591     0.9686    -0.9681    -0.9686     0.9684     0.5591295     0.0000759     0.1839734    -2.9718475     3.1832074    -1.0877711    -2.0517022     0.0200651     0.0099479     0.0400521     0.6661253
  37  1.7000    0.2520     0.5613     0.9738    -0.9717    -0.9718     0.9716     0.5613218     0.0000679     0.1854104    -3.0046250     3.2736100    -1.0889346    -2.0541895     0.0188542     0.0095866     0.0379557     0.6661867
  38  1.7000    0.2590     0.5630     0.9746    -0.9757    -0.9749     0.9754     0.5630086     0.0000638     0.1865218    -3.0354175     3.2109602    -1.0901486    -2.0559439     0.0175358     0.0089681     0.0357682     0.6662219
  39  1.7000    0.2660     0.5671     0.9868    -0.9806    -0.9807     0.9811     0.5671301     0.0000359     0.1892339    -3.0817873     2.3431915    -1.0924684    -2.0675312     0.0158366     0.0075358     0.0315885     0.6664178
  40  1.7000    0.2730     0.5678     0.9830    -0.9832    -0.9840     0.9835     0.5677719     0.0000286     0.1896550    -3.1040082     2.0567099    -1.0938270    -2.0628554     0.0142318     0.0071908     0.0291406     0.6664690
