 #(1), T(2), Hm(3), mag(4), magsr1(5), magsr2(6),   magsr3(7), magsr4(8), maghp(9), chi(10), chi0(11), ENERP(12),     CV(13), EnthalpyNN(14), EwEnthalpy(15),                            NMonop(-1,1)(16), NMonop(1,1)(17), Numontot(18), Ul(19)
   1  1.9000    0.0000     0.0176     0.0103    -0.0016     0.0011    -0.0013     0.0013776     0.0000994     0.0002617    -1.9865538     2.5663196    -1.0032059    -1.9854261     0.0725651     0.0241439     0.1923438    -0.0643407
   2  1.9000    0.0080     0.0217     0.0213    -0.0210    -0.0285     0.0242     0.0137046     0.0001354     0.0003842    -1.9568807     3.2662221    -1.0029746    -1.9568857     0.0734115     0.0248177     0.1927669     0.1097713
   3  1.9000    0.0160     0.0333     0.0505    -0.0536    -0.0540     0.0582     0.0312158     0.0002224     0.0008046    -1.9662567     2.7542690    -1.0030650    -1.9629019     0.0741829     0.0257552     0.1926237     0.2727265
   4  1.9000    0.0240     0.0468     0.0834    -0.0799    -0.0807     0.0781     0.0464840     0.0002742     0.0014279    -1.9559620     2.6219755    -1.0032348    -1.9484683     0.0756608     0.0269401     0.1923112     0.4193483
   5  1.9000    0.0320     0.0592     0.0975    -0.1011    -0.1069     0.1042     0.0591314     0.0002484     0.0020932    -1.9952643     2.5663110    -1.0038816    -1.9836819     0.0759993     0.0275911     0.1911654     0.5147016
   6  1.9000    0.0400     0.0762     0.1296    -0.1312    -0.1369     0.1301     0.0761634     0.0003102     0.0033633    -1.9835659     2.5532078    -1.0047704    -1.9641339     0.0755241     0.0288314     0.1895703     0.5442469
   7  1.9000    0.0480     0.0918     0.1584    -0.1565    -0.1614     0.1595     0.0917709     0.0002998     0.0047323    -1.9945929     2.9320696    -1.0042899    -1.9650044     0.0771452     0.0298893     0.1903971     0.5838560
   8  1.9000    0.0560     0.1062     0.1856    -0.1861    -0.1822     0.1820     0.1062122     0.0002902     0.0062276    -1.9965611     2.9426989    -1.0045392    -1.9566090     0.0774414     0.0308366     0.1899740     0.6066339
   9  1.9000    0.0640     0.1232     0.2147    -0.2147    -0.2119     0.2125     0.1232329     0.0002554     0.0082482    -2.0021482     2.8087324    -1.0051318    -1.9491716     0.0782487     0.0313411     0.1889128     0.6252850
  10  1.9000    0.0720     0.1389     0.2406    -0.2394    -0.2418     0.2404     0.1388930     0.0003264     0.0104797    -2.0472248     2.9524458    -1.0059303    -1.9800524     0.0782910     0.0317220     0.1874284     0.6254446
  11  1.9000    0.0800     0.1536     0.2673    -0.2662    -0.2656     0.2651     0.1536105     0.0003110     0.0127301    -2.0316188     3.0532900    -1.0061435    -1.9490742     0.0797526     0.0323275     0.1870768     0.6348302
  12  1.9000    0.0880     0.1715     0.2949    -0.3003    -0.2968     0.2966     0.1715465     0.0003143     0.0158028    -2.0578182     3.2272716    -1.0063494    -1.9569988     0.0788021     0.0340234     0.1866927     0.6401704
  13  1.9000    0.0960     0.1866     0.3213    -0.3212    -0.3250     0.3254     0.1865995     0.0002798     0.0186058    -2.0908282     3.1206239    -1.0075237    -1.9705022     0.0797786     0.0336816     0.1845964     0.6464312
  14  1.9000    0.1040     0.2036     0.3517    -0.3550    -0.3509     0.3532     0.2036306     0.0003244     0.0221483    -2.1285287     3.4522702    -1.0087559    -1.9862780     0.0792676     0.0345247     0.1824023     0.6468101
  15  1.9000    0.1120     0.2211     0.3832    -0.3834    -0.3826     0.3826     0.2211005     0.0003088     0.0260379    -2.1160862     3.1794817    -1.0097026    -1.9497503     0.0795703     0.0346712     0.1806576     0.6511294
  16  1.9000    0.1200     0.2401     0.4190    -0.4152    -0.4163     0.4131     0.2401397     0.0003115     0.0306626    -2.1627017     3.3952762    -1.0117188    -1.9691383     0.0791992     0.0348340     0.1770378     0.6531631
  17  1.9000    0.1280     0.2587     0.4512    -0.4467    -0.4489     0.4456     0.2587213     0.0003413     0.0355711    -2.1751554     3.7047761    -1.0119175    -1.9524016     0.0791602     0.0359668     0.1766927     0.6541648
  18  1.9000    0.1360     0.2754     0.4818    -0.4756    -0.4757     0.4752     0.2754451     0.0003065     0.0402380    -2.2078287     3.9556020    -1.0131532    -1.9553938     0.0794792     0.0354785     0.1744531     0.6565772
  19  1.9000    0.1440     0.2931     0.5064    -0.5087    -0.5076     0.5083     0.2931443     0.0003291     0.0455573    -2.2361317     3.8768891    -1.0156067    -1.9525867     0.0772689     0.0358724     0.1700521     0.6570146
  20  1.9000    0.1520     0.3132     0.5407    -0.5407    -0.5439     0.5442     0.3131552     0.0003629     0.0519767    -2.2722181     4.1375882    -1.0172290    -1.9524898     0.0776172     0.0357096     0.1671224     0.6573969
  21  1.9000    0.1600     0.3300     0.5739    -0.5719    -0.5694     0.5711     0.3300152     0.0003356     0.0576567    -2.3230890     4.5497784    -1.0192488    -1.9679017     0.0763607     0.0354980     0.1634896     0.6589126
  22  1.9000    0.1680     0.3501     0.6065    -0.6084    -0.6044     0.6060     0.3500656     0.0003216     0.0648195    -2.3498733     4.3885325    -1.0212795    -1.9548373     0.0750618     0.0351009     0.1598372     0.6599512
  23  1.9000    0.1760     0.3672     0.6368    -0.6363    -0.6357     0.6354     0.3672282     0.0003341     0.0713113    -2.3970392     4.9415273    -1.0242460    -1.9629023     0.0731478     0.0347005     0.1544922     0.6604012
  24  1.9000    0.1840     0.3890     0.6734    -0.6746    -0.6734     0.6737     0.3890038     0.0003795     0.0800237    -2.4480448     5.2072160    -1.0276859    -1.9672612     0.0702181     0.0339030     0.1482747     0.6604097
  25  1.9000    0.1920     0.4081     0.7081    -0.7080    -0.7054     0.7056     0.4080571     0.0003876     0.0880247    -2.4886591     5.4308234    -1.0302260    -1.9623994     0.0690983     0.0332064     0.1437240     0.6607915
  26  1.9000    0.2000     0.4278     0.7450    -0.7412    -0.7383     0.7396     0.4278312     0.0003376     0.0966742    -2.5444426     5.6592709    -1.0333659    -1.9696908     0.0668555     0.0319401     0.1380599     0.6620308
  27  1.9000    0.2080     0.4451     0.7706    -0.7720    -0.7701     0.7708     0.4450502     0.0003511     0.1045983    -2.5911064     6.0700242    -1.0371382    -1.9693070     0.0633854     0.0313867     0.1312695     0.6622160
  28  1.9000    0.2160     0.4675     0.8103    -0.8101    -0.8094     0.8095     0.4675456     0.0003091     0.1153612    -2.6556657     6.2494375    -1.0432880    -1.9773128     0.0586751     0.0284408     0.1201823     0.6631250
  29  1.9000    0.2240     0.4822     0.8341    -0.8359    -0.8348     0.8359     0.4821786     0.0002782     0.1226446    -2.7070128     6.0648489    -1.0468688    -1.9815186     0.0552962     0.0271517     0.1137240     0.6636730
  30  1.9000    0.2320     0.4980     0.8624    -0.8631    -0.8620     0.8629     0.4980153     0.0002710     0.1308074    -2.7647743     6.5305820    -1.0517575    -1.9886905     0.0517546     0.0255208     0.1049284     0.6639597
  31  1.9000    0.2400     0.5134     0.8890    -0.8889    -0.8892     0.8897     0.5133794     0.0002482     0.1389631    -2.8388878     7.0153287    -1.0562705    -2.0112742     0.0480306     0.0232259     0.0967969     0.6643199
  32  1.9000    0.2480     0.5253     0.9106    -0.9102    -0.9093     0.9091     0.5252685     0.0001849     0.1453991    -2.8774294     5.8251118    -1.0610328    -2.0024236     0.0438249     0.0217806     0.0882227     0.6649930
  33  1.9000    0.2560     0.5327     0.9228    -0.9226    -0.9224     0.9226     0.5326620     0.0001517     0.1494826    -2.9248283     5.2636750    -1.0648232    -2.0088829     0.0405404     0.0204264     0.0813997     0.6653390
  34  1.9000    0.2640     0.5423     0.9405    -0.9386    -0.9400     0.9381     0.5423211     0.0001241     0.1549200    -2.9778396     4.8968509    -1.0691591    -2.0161423     0.0365820     0.0183984     0.0735742     0.6656164
  35  1.9000    0.2720     0.5480     0.9497    -0.9482    -0.9500     0.9489     0.5480101     0.0000937     0.1581542    -3.0239730     4.2975794    -1.0727977    -2.0227394     0.0335189     0.0166243     0.0670182     0.6658907
  36  1.9000    0.2800     0.5522     0.9563    -0.9560    -0.9568     0.9563     0.5521523     0.0000764     0.1605354    -3.0652399     4.1343151    -1.0750777    -2.0267677     0.0312272     0.0157292     0.0629102     0.6660412
  37  1.9000    0.2880     0.5558     0.9632    -0.9624    -0.9626     0.9624     0.5557870     0.0000615     0.1626400    -3.1062604     3.5807129    -1.0774877    -2.0310861     0.0295215     0.0145020     0.0585807     0.6661703
  38  1.9000    0.2960     0.5589     0.9679    -0.9676    -0.9677     0.9690     0.5588993     0.0000460     0.1644504    -3.1480660     3.0653204    -1.0804000    -2.0368379     0.0273698     0.0125358     0.0533333     0.6662989
  39  1.9000    0.3040     0.5613     0.9717    -0.9719    -0.9726     0.9724     0.5612673     0.0000385     0.1658391    -3.1865675     3.0121384    -1.0823873    -2.0404708     0.0246387     0.0122233     0.0497396     0.6663605
