 #(1), T(2), Hm(3), mag(4), magsr1(5), magsr2(6),   magsr3(7), magsr4(8), maghp(9), chi(10), chi0(11), ENERP(12),     CV(13), EnthalpyNN(14), EwEnthalpy(15),                            NMonop(-1,1)(16), NMonop(1,1)(17), Numontot(18), Ul(19)
   1  2.1000    0.0000     0.0184    -0.0036     0.0031     0.0028    -0.0014    -0.0015778     0.0000897     0.0002508    -1.8848286     2.5025608    -0.9723268    -1.8848286     0.0933464     0.0303060     0.2479232     0.0473862
   2  2.1000    0.0090     0.0229     0.0156    -0.0272    -0.0399     0.0310     0.0164071     0.0001281     0.0003768    -1.9493362     5.2789020    -0.9719980    -1.9492201     0.0940267     0.0318848     0.2484766     0.0886379
   3  2.1000    0.0180     0.0322     0.0559    -0.0509    -0.0555     0.0490     0.0304988     0.0001953     0.0006898    -1.8987369     2.5388537    -0.9729446    -1.8950494     0.0944987     0.0338053     0.2468099     0.2606368
   4  2.1000    0.0270     0.0477     0.0747    -0.0787    -0.0785     0.0962     0.0473617     0.0002328     0.0013143    -1.9069073     2.8027494    -0.9733529    -1.8984428     0.0960449     0.0343555     0.2459701     0.4381417
   5  2.1000    0.0360     0.0626     0.1061    -0.1085    -0.1079     0.1107     0.0625106     0.0002411     0.0021044    -1.9050281     2.8415034    -0.9722726    -1.8899122     0.0981348     0.0354004     0.2479622     0.5198498
   6  2.1000    0.0450     0.0781     0.1375    -0.1371    -0.1330     0.1335     0.0781030     0.0002310     0.0031365    -1.9128995     2.8745085    -0.9740359    -1.8889918     0.0973275     0.0374642     0.2448763     0.5690513
   7  2.1000    0.0540     0.0923     0.1579    -0.1598    -0.1598     0.1622     0.0923262     0.0002546     0.0043137    -1.9198049     2.9182401    -0.9736673    -1.8863163     0.0995638     0.0385221     0.2454948     0.5882310
   8  2.1000    0.0630     0.1082     0.1910    -0.1887    -0.1856     0.1841     0.1081583     0.0002472     0.0058178    -1.9344232     2.6972276    -0.9755751    -1.8886535     0.0993490     0.0385938     0.2420182     0.6096831
   9  2.1000    0.0720     0.1243     0.2114    -0.2184    -0.2148     0.2164     0.1242769     0.0002569     0.0076115    -1.9586581     3.0160028    -0.9754486    -1.8994781     0.1011198     0.0397266     0.2423047     0.6225057
  10  2.1000    0.0810     0.1408     0.2449    -0.2449    -0.2430     0.2429     0.1408428     0.0002700     0.0097161    -1.9641189     2.8687638    -0.9761207    -1.8874891     0.1008366     0.0411230     0.2410937     0.6300210
