 #(1), T(2), Hm(3), mag(4), magsr1(5), magsr2(6),   magsr3(7), magsr4(8), maghp(9), chi(10), chi0(11), ENERP(12),     CV(13), EnthalpyNN(14), EwEnthalpy(15),                            NMonop(-1,1)(16), NMonop(1,1)(17), Numontot(18), Ul(19)
   1  0.6000    0.0000     0.0360    -0.0350     0.0891     0.0359    -0.0891    -0.0359551     0.0000002     0.0021548    -2.2568781   122.6350921    -1.1099942    -2.2567510     0.0000026     0.0000039     0.0000104     0.6665351
   2  0.6000    0.0033     0.0233    -0.0260     0.0938    -0.0106    -0.0519    -0.0232564     0.0001356     0.0010371    -2.2215163     5.0896993    -1.1099885    -2.2212815     0.0000065     0.0000013     0.0000208     0.4698559
   3  0.6000    0.0067     0.0189    -0.0371     0.1242    -0.0618    -0.0313    -0.0188789     0.0000016     0.0005956    -2.2438900    73.5645230    -1.1099668    -2.2455927     0.0000273     0.0000104     0.0000599     0.6634804
   4  0.6000    0.0100     0.0180    -0.0313     0.1563    -0.0938    -0.0313    -0.0180429     0.0000000     0.0005426    -2.1811232     0.0015723    -1.1099971    -2.1823351     0.0000000     0.0000000     0.0000052     0.6666630
   5  0.6000    0.0133     0.0180    -0.0028     0.1278    -0.0653    -0.0597    -0.0180429     0.0000000     0.0005426    -2.1973037     0.6406095    -1.1099942    -2.1989196     0.0000065     0.0000000     0.0000104     0.6666324
   6  0.6000    0.0167     0.0149     0.0431     0.0279    -0.0625    -0.0085     0.0100025     0.0000783     0.0004467    -2.1864180     0.3130468    -1.1099798    -2.1852982     0.0000143     0.0000039     0.0000365     0.5954425
   7  0.6000    0.0200     0.0199     0.0820    -0.0260    -0.0430    -0.0130     0.0199193     0.0000503     0.0007116    -2.2231743     7.4730394    -1.1099870    -2.2204983     0.0000104     0.0000026     0.0000234     0.5050009
   8  0.6000    0.0233     0.0358     0.0295    -0.0938    -0.0313     0.0938     0.0358314     0.0000004     0.0021402    -2.2194453    45.1437850    -1.1099986    -2.2140828     0.0000000     0.0000000     0.0000026     0.6664400
   9  0.6000    0.0267     0.0371     0.0384    -0.0938    -0.0313     0.0937     0.0371184     0.0000002     0.0022965    -2.2155200     0.1440723    -1.1099971    -2.2078372     0.0000026     0.0000026     0.0000052     0.6665746
  10  0.6000    0.0300     0.0364     0.0337    -0.0938    -0.0312     0.0937     0.0364370     0.0000005     0.0022132    -2.2322945    13.9424316    -1.1099986    -2.2245998     0.0000026     0.0000000     0.0000026     0.6663892
  11  0.6000    0.0333     0.0412     0.0413    -0.0988    -0.0463     0.0987     0.0411546     0.0002815     0.0031044    -2.2120264     9.9650799    -1.1099827    -2.2035425     0.0000104     0.0000078     0.0000313     0.4833878
  12  0.6000    0.0367     0.0722     0.1250    -0.1250    -0.1250     0.1250     0.0721699     0.0000000     0.0086808    -2.2394801     4.0009818    -1.1099928    -2.2217053     0.0000013     0.0000039     0.0000130     0.6666652
  13  0.6000    0.0400     0.0841     0.1251    -0.1664    -0.1250     0.1664     0.0841338     0.0001210     0.0119185    -2.2241279     0.1823518    -1.1099870    -2.2015227     0.0000117     0.0000013     0.0000234     0.6541892
  14  0.6000    0.0433     0.0901     0.1241    -0.1875    -0.1250     0.1875     0.0900809     0.0000002     0.0135245    -2.2129084     0.5683375    -1.1099986    -2.1868188     0.0000026     0.0000000     0.0000026     0.6666454
  15  0.6000    0.0467     0.0976     0.1378    -0.2003    -0.1378     0.2003     0.0976102     0.0001311     0.0160107    -2.2148593     0.1394869    -1.1099885    -2.1842622     0.0000091     0.0000065     0.0000208     0.6554733
