 #(1), T(2), Hm(3), mag(4), magsr1(5), magsr2(6),   magsr3(7), magsr4(8), maghp(9), chi(10), chi0(11), ENERP(12),     CV(13), EnthalpyNN(14), EwEnthalpy(15),                            NMonop(-1,1)(16), NMonop(1,1)(17), Numontot(18), Ul(19) <Cv> Ave
   44      0.800000000000000      0.000000000000000      0.016575000000000     -0.002692857142857      0.002250000000000     -0.002742857142857      0.002946428571429      0.000109882206399      0.000203579364015      0.000549595388387     -1.447693531740326      2.199533136936929     -1.098111461472786     -1.447719710311754      0.002330728571429      0.000760092857143      0.006091892113095      0.002345207589286      0.000000000000000      0.000000000000000      0.015283668154761      0.015283668154761     -0.006885985181772      0.082903395476399      0.013027914171002      0.000974082548136      1.492322603801673      0.000018795558384      0.000000000000000      0.002667875744048      0.000000000000000      0.082369593217420      0.012864752986488      0.000965474432466      0.005019350192837      0.000054404846985      0.000010283489533  -8028.429790322407825   28
    2      0.800000000000000      0.001500000000000      0.017075000000000      0.010645833333333     -0.007708333333333     -0.009608333333333      0.006625000000000      0.004993004682482      0.000213123044696      0.000581934382643     -1.446738252547001      1.330073386567354     -1.098072477581437     -1.446687943931378      0.001340604166667      0.000440533333333      0.003550891840277      0.011720733854167      0.000000000000000      0.000000000000000      0.017903645833332      0.017903645833332      0.013967652409189      0.096915379535205      0.015333359542820      0.001206646935467      1.741270076163336      0.000022661421035      0.000000000000000      0.003203667534723      0.000000000000000      0.096407633381192      0.015170865362655      0.001192560382914      0.005849047430268      0.000063120521636      0.000011778706701  -4679.836472714667252   24
   45      0.800000000000000      0.003000000000000      0.019300000000000      0.020953571428571     -0.020489285714286     -0.019692857142857      0.019353571428571      0.011615333929924      0.000245805637898      0.000717908392163     -1.448463784464604      2.541243406488511     -1.098053130897989     -1.448216424790929      0.002320964285714      0.000799150000000      0.006148623660714      0.019453696875000      0.000000000000000      0.000000000000000      0.015389694940476      0.015389694940476      0.072808125831527      0.082499639894509      0.012946345499674      0.001010881954794      1.492756250225361      0.000019242422921      0.000000000000000      0.002704148065476      0.000000000000000      0.081999524448104      0.012792346400421      0.001000485272265      0.005051164874374      0.000055080593331      0.000010397209168  -8052.337411689174587   28
    4      0.800000000000000      0.004500000000000      0.021825000000000      0.030820833333333     -0.028187500000000     -0.030087500000000      0.027370833333333      0.016810489128675      0.000305035174497      0.000906691353874     -1.446028721226705      1.380467570451085     -1.097980033446448     -1.445520594666875      0.001412487500000      0.000476887500000      0.003574217881944      0.023369301909722      0.000000000000000      0.000000000000000      0.018011067708335      0.018011067708335      0.103400051742873      0.097288608613825      0.015417444476225      0.001194485322453      1.741953137443781      0.000023030175102      0.000000000000000      0.003235134548611      0.000000000000000      0.096753808444118      0.015247657336743      0.001180935252717      0.005900883102714      0.000064642161931      0.000012378525082  -4643.444505909454165   24
   47      0.800000000000000      0.006000000000000      0.026585714285714      0.040282142857143     -0.040103571428571     -0.041060714285714      0.040875000000000      0.023428069826528      0.000371916316057      0.001267392938265     -1.450245674660417      1.691423893088128     -1.097816203793211     -1.449298247221014      0.002397692857143      0.000809153571429      0.006230005059524      0.060381158928571      0.000000000000000      0.000000000000000      0.015690104166667      0.015690104166667      0.170509244778678      0.081500288836953      0.012560465035148      0.000913723045390      1.493079589220814      0.000019331432525      0.000000000000000      0.002742745535714      0.000000000000000      0.081020494093988      0.012410563329414      0.000900464725852      0.005136641081854      0.000056613738268      0.000010378425500  -8116.749649499773113   28
    6      0.800000000000000      0.007500000000000      0.030795833333333      0.050883333333333     -0.053058333333333     -0.048729166666667      0.050670833333333      0.029347151416414      0.000422115215653      0.001620756085407     -1.447052344651763      1.404285794660063     -1.098127877836278     -1.445573898087810      0.001351179166667      0.000484750000000      0.003508029513888      0.043052256944445      0.000000000000000      0.000000000000000      0.017797309027777      0.017797309027777      0.257169291691419      0.098104994035752      0.015670728449959      0.001198382914412      1.744349698904254      0.000021489461263      0.000000000000000      0.003135850694445      0.000000000000000      0.097589095970148      0.015500651234545      0.001181133639972      0.005836977750862      0.000063540138319      0.000012386645821  -4650.959032973730245   24
   48      0.800000000000000      0.009000000000000      0.035764285714286      0.060732142857143     -0.064750000000000     -0.056267857142857      0.060775000000000      0.035007567476130      0.000464845404369      0.002076324292997     -1.452013147998162      2.338280695767064     -1.097917892292553     -1.449834802896351      0.002396296428571      0.000827289285714      0.006174202678571      0.105131236309524      0.000000000000000      0.000000000000000      0.015592447916667      0.015592447916667      0.259298653684666      0.082661096062091      0.012990974051036      0.001009323776240      1.495324027476844      0.000020265125094      0.000000000000000      0.002797619047618      0.000000000000000      0.082144752415590      0.012829762222209      0.000996566702232      0.005182311490124      0.000058052424038      0.000010991685885  -8155.132537585488535   28
    8      0.800000000000000      0.010500000000000      0.040462500000000      0.068445833333333     -0.071875000000000     -0.066720833333333      0.070216666666667      0.040017415647867      0.000507627631237      0.002573821883769     -1.448534478864317      1.450695016141414     -1.097962571472517     -1.445673637085212      0.001360133333333      0.000504554166667      0.003490668576388      0.074521919618057      0.000000000000000      0.000000000000000      0.018110894097222      0.018110894097222      0.333604446953322      0.095561042677863      0.014808769800135      0.001079799629960      1.746267865357102      0.000022381676568      0.000000000000000      0.003196072048611      0.000000000000000      0.095034308551853      0.014648792260489      0.001070935332133      0.005903331182244      0.000064883759415      0.000012535291405  -4682.534050564036988   24
   50      0.800000000000000      0.012000000000000      0.047278571428571      0.082375000000000     -0.080785714285714     -0.082642857142857      0.080760714285714      0.047135909816475      0.000507926665118      0.003326061780773     -1.451283622150472      2.848508371406843     -1.097946282583073     -1.447543318930200      0.002429314285714      0.000829850000000      0.006151880654762      0.136212005357143      0.000000000000000      0.000000000000000      0.015598958333333      0.015598958333333      0.337850667137682      0.082528671244787      0.012923633292036      0.000987812694023      1.498416672028495      0.000019324166435      0.000000000000000      0.002751116071428      0.000000000000000      0.081990876410956      0.012756674440211      0.000975919593546      0.005115200889270      0.000056134176344      0.000010285017793  -8085.813641280891716   28
   10      0.800000000000000      0.013500000000000      0.050904166666667      0.087600000000000     -0.086200000000000     -0.089850000000000      0.088525000000000      0.050831303728209      0.000580493539548      0.003834302780941     -1.449209416777039      1.394559560747204     -1.098033035532513     -1.444600028148092      0.001368545833333      0.000489100000000      0.003549806597222      0.082844056597222      0.000000000000000      0.000000000000000      0.018063151041667      0.018063151041667      0.389689548967212      0.095743229551432      0.014869793034546      0.001081132106928      1.749968132835885      0.000021451314290      0.000000000000000      0.003104383680555      0.000000000000000      0.095172676208814      0.014690621475021      0.001065560509507      0.005879633953045      0.000064091150125      0.000012181836034  -4659.326930036625527   24
